t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase
29.8737,-123.72644,73.35767,169.35043,-23.09863,0.78453,-27.39702,0.171255,1.131260,-2.958154,0.061361,0.567566,-0.000000,26.73526,0.33177,15.21033,0.015454,-0.200000,0.000000,0.418863,forward_flight
29.8943,-123.48762,73.36384,169.41580,-22.73368,0.69438,-26.82788,0.170254,1.127393,-2.959714,0.050051,0.558148,-0.000029,26.78902,0.31828,11.81124,0.013040,-0.200000,0.000000,0.432438,forward_flight
29.9149,-122.59230,73.38794,169.65991,-23.00977,0.63890,-26.38513,0.166515,1.112872,-2.965382,0.048284,0.556198,-0.000000,26.78902,0.31828,11.81124,0.010563,-0.200000,0.000000,0.401037,forward_flight
29.9358,-121.47340,73.42032,169.96104,-22.90122,0.50287,-25.53299,0.161993,1.094608,-2.972105,0.041680,0.550242,0.000000,26.37031,0.31663,5.97709,0.008011,-0.200000,-0.000000,0.381200,forward_flight
29.9561,-121.24418,73.42725,170.02193,-22.53238,0.41940,-25.12839,0.161086,1.090851,-2.973437,0.029768,0.539701,-0.000030,1324.62817,-30.24609,926.83112,0.005500,-0.200000,0.000000,0.389209,forward_flight
29.9764,-120.37578,73.45450,170.25029,-22.77641,0.37998,-24.72181,0.157616,1.076658,-2.978311,0.027858,0.537446,0.000000,26.17803,0.31011,7.47090,0.002957,-0.200000,-0.000000,0.365124,forward_flight
29.9971,-119.29977,73.49049,170.52853,-22.63642,0.27140,-23.91584,0.153291,1.059039,-2.984041,0.015431,0.529869,-0.000000,26.29916,0.29815,7.18572,0.000371,-0.200000,0.000000,0.353897,forward_flight
30.0176,-119.29977,73.49049,170.52853,-22.63642,0.27140,-23.91584,0.153291,1.059039,-2.984041,0.015431,0.529869,-0.000000,26.29916,0.29815,7.18572,-0.002205,-0.200000,0.000000,0.353897,forward_flight
30.0383,-118.25621,73.52778,170.79324,-22.48828,0.17442,-23.15532,0.149066,1.041796,-2.989325,0.008123,0.524754,-0.000000,25.33360,0.31452,5.54765,-0.004798,-0.200000,0.000000,0.345017,forward_flight
30.0590,-118.25621,73.52778,170.79324,-22.48828,0.17442,-23.15532,0.149066,1.041796,-2.989325,0.008123,0.524754,-0.000000,1296.83875,-31.86436,756.27692,-0.007371,-0.200000,0.000000,0.345017,forward_flight
30.0793,-117.22546,73.56702,171.04919,-22.33167,0.08666,-22.43425,0.144804,1.024592,-2.994298,-0.004785,0.520230,0.000000,24.79627,0.32210,4.17677,-0.009865,-0.200000,-0.000000,0.337401,forward_flight
30.0999,-116.21539,73.60784,171.29411,-22.16984,0.00941,-21.75544,0.140461,1.007550,-2.998946,-0.017027,0.516594,-0.000000,24.68945,0.32060,3.21472,-0.012347,-0.200000,0.000000,0.330868,forward_flight
30.1203,-116.00656,73.61657,171.34398,-21.81728,-0.05615,-21.45678,0.139544,1.004002,-2.999880,-0.023308,0.514093,-0.000015,24.68945,0.32060,3.21472,-0.014759,-0.200000,0.000000,0.337701,forward_flight
30.1408,-115.21503,73.65063,171.53044,-22.00265,-0.06021,-21.10593,0.136044,0.990474,-3.003338,-0.024189,0.513573,0.000000,24.23035,0.32955,2.22928,-0.017119,-0.200000,-0.000000,0.325340,forward_flight
30.1612,-114.23187,73.69505,171.75620,-21.83283,-0.12217,-20.49091,0.131569,0.973473,-3.007459,-0.035831,0.511304,0.000000,23.73354,0.34071,1.30581,-0.019402,-0.200000,-0.000000,0.320577,forward_flight
30.1814,-114.23187,73.69505,171.75620,-21.83283,-0.12217,-20.49091,0.131569,0.973473,-3.007459,-0.035831,0.511304,0.000000,23.73354,0.34071,1.30581,-0.021582,-0.200000,-0.000000,0.320577,forward_flight
30.2025,-113.27316,73.74067,171.96979,-21.66223,-0.17687,-19.90244,0.127101,0.956691,-3.011293,-0.041918,0.509054,-0.000000,23.25851,0.35262,0.61070,-0.023761,-0.200000,0.000000,0.317031,forward_flight
30.2231,-113.27316,73.74067,171.96979,-21.66223,-0.17687,-19.90244,0.127101,0.956691,-3.011293,-0.041918,0.509054,-0.000000,1694.08386,-39.19505,664.54688,-0.025793,-0.200000,0.000000,0.317031,forward_flight
30.2437,-112.32894,73.78788,172.17363,-21.49014,-0.22507,-19.33643,0.122563,0.939941,-3.014899,-0.052620,0.507584,-0.000000,22.84417,0.36406,-0.10004,-0.027717,-0.200000,0.000000,0.314329,forward_flight
30.2644,-112.13344,73.79794,172.21500,-21.15652,-0.28149,-19.10920,0.121604,0.936442,-3.015625,-0.060863,0.506612,-0.000024,23.00129,0.36440,-0.61329,-0.029534,-0.200000,0.000000,0.319442,forward_flight
30.2848,-111.38663,73.83727,172.37033,-21.31490,-0.26691,-18.78613,0.117842,0.922987,-3.018332,-0.062452,0.506412,-0.000000,23.00129,0.36440,-0.61329,-0.031200,-0.200000,0.000000,0.312246,forward_flight
30.3052,-110.45703,73.88833,172.55734,-21.13954,-0.30399,-18.27026,0.113059,0.906003,-3.021560,-0.067868,0.506764,0.000000,22.68237,0.37690,-1.94322,-0.032741,-0.200000,-0.000000,0.310061,forward_flight
30.3257,-110.26754,73.89901,172.59454,-20.82540,-0.35511,-18.08235,0.112076,0.902507,-3.022199,-0.074348,0.505031,-0.000016,21.59798,0.40544,-2.06953,-0.034152,-0.200000,0.000000,0.313897,forward_flight
30.3464,-109.56410,73.93950,172.72995,-20.96869,-0.33541,-17.78064,0.108365,0.889464,-3.024510,-0.075480,0.504614,0.000000,21.59798,0.40544,-2.06953,-0.035430,-0.200000,-0.000000,0.308794,forward_flight
30.3670,-108.68070,73.99226,172.89406,-20.79680,-0.36208,-17.29865,0.103603,0.872899,-3.027280,-0.082251,0.503765,-0.000000,21.41888,0.41657,-2.45749,-0.036557,-0.200000,0.000000,0.308478,forward_flight
30.3873,-108.68070,73.99226,172.89406,-20.79680,-0.36208,-17.29865,0.103603,0.872899,-3.027280,-0.082251,0.503765,-0.000000,790.21503,-11.64850,197.81213,-0.037519,-0.200000,0.000000,0.308478,forward_flight
30.4079,-107.79105,74.04755,173.05240,-20.62160,-0.38579,-16.82438,0.098728,0.855964,-3.029929,-0.085845,0.503642,-0.000000,21.43468,0.42630,-2.98413,-0.038336,-0.200000,0.000000,0.308561,forward_flight
30.4286,-107.60988,74.05907,173.08377,-20.31857,-0.43167,-16.66648,0.097733,0.852484,-3.030451,-0.089729,0.503460,-0.000010,20.70581,0.44738,-3.69209,-0.038998,-0.200000,0.000000,0.311758,forward_flight
30.4491,-106.92660,74.10337,173.19936,-20.44961,-0.40645,-16.37702,0.093946,0.839263,-3.032368,-0.090394,0.503411,0.000000,20.70581,0.44738,-3.69209,-0.039489,-0.200000,-0.000000,0.308858,forward_flight
30.4698,-106.07910,74.16010,173.33643,-20.27953,-0.42479,-15.95531,0.089232,0.822649,-3.034632,-0.092614,0.503703,0.000000,20.61575,0.46038,-4.39887,-0.039821,-0.200000,-0.000000,0.309122,forward_flight
30.4901,-105.90301,74.17213,173.36400,-19.98719,-0.46736,-15.82549,0.088252,0.819165,-3.035086,-0.094569,0.503130,-0.000005,1171.16992,-8.95720,188.58484,-0.039981,-0.200000,0.000000,0.311384,forward_flight
30.5107,-105.24059,74.21819,173.46490,-20.10977,-0.44128,-15.54724,0.084566,0.805978,-3.036748,-0.094881,0.502986,0.000000,20.08981,0.47812,-4.75431,-0.039978,-0.200000,-0.000000,0.309703,forward_flight
30.5311,-104.40703,74.27790,173.58542,-19.93941,-0.45633,-15.14837,0.079949,0.789186,-3.038730,-0.095684,0.502762,-0.000000,1068.43738,-5.14307,149.72809,-0.039810,-0.200000,0.000000,0.310694,forward_flight
30.5515,-104.40703,74.27790,173.58542,-19.93941,-0.45633,-15.14837,0.079949,0.789186,-3.038730,-0.095684,0.502762,-0.000000,19.80641,0.49362,-5.18057,-0.039477,-0.200000,0.000000,0.310694,forward_flight
30.5720,-103.58226,74.33886,173.69742,-19.76949,-0.47041,-14.76210,0.075432,0.772334,-3.040576,-0.095654,0.502776,-0.000000,19.42711,0.50939,-5.61123,-0.038980,-0.200000,0.000000,0.311952,forward_flight
30.5927,-102.77464,74.40042,173.79991,-19.60178,-0.48396,-14.39161,0.071094,0.755600,-3.042277,-0.094025,0.502742,-0.000000,19.01874,0.52427,-6.02716,-0.038315,-0.200000,0.000000,0.313447,forward_flight
30.6132,-102.77464,74.40042,173.79991,-19.60178,-0.48396,-14.39161,0.071094,0.755600,-3.042277,-0.094025,0.502742,-0.000000,19.01874,0.52427,-6.02716,-0.037499,-0.200000,0.000000,0.313447,forward_flight
30.6335,-102.60796,74.41335,173.82016,-19.32880,-0.52054,-14.29631,0.070211,0.752117,-3.042615,-0.091524,0.502741,0.000008,19.12196,0.54006,-6.40119,-0.036535,-0.200000,-0.000000,0.314775,forward_flight
30.6538,-101.98399,74.46243,173.89316,-19.43632,-0.49754,-14.03669,0.066972,0.738992,-3.043842,-0.090973,0.502734,-0.000000,944.10913,6.74638,47.43365,-0.035423,-0.200000,0.000000,0.315128,forward_flight
30.6742,-101.19910,74.52573,173.97853,-19.27080,-0.51149,-13.69213,0.063014,0.722283,-3.045302,-0.088738,0.502680,-0.000000,18.29040,0.55043,-6.82394,-0.034157,-0.200000,0.000000,0.316984,forward_flight
30.6945,-101.03676,74.53903,173.99527,-19.00387,-0.54609,-13.61346,0.062211,0.718799,-3.045593,-0.084100,0.502743,0.000012,909.69849,9.21759,23.55621,-0.032760,-0.200000,-0.000000,0.317808,forward_flight
30.7151,-100.42328,74.58995,174.05569,-19.10597,-0.52628,-13.35957,0.059275,0.705544,-3.046658,-0.083333,0.502746,-0.000000,18.09578,0.56347,-7.22189,-0.031211,-0.200000,0.000000,0.318965,forward_flight
30.7356,-99.65266,74.65542,174.12497,-18.94100,-0.54187,-13.03685,0.055730,0.688696,-3.047923,-0.080189,0.502568,-0.000000,18.20036,0.57989,-7.58222,-0.029535,-0.200000,0.000000,0.321075,forward_flight
30.7562,-99.49453,74.66905,174.13828,-18.68382,-0.57425,-12.97428,0.055022,0.685211,-3.048173,-0.073725,0.502732,0.000016,18.20036,0.57989,-7.58222,-0.027730,-0.200000,-0.000000,0.321389,forward_flight
30.7767,-98.90191,74.72077,174.18523,-18.77911,-0.55865,-12.73041,0.052495,0.672065,-3.049081,-0.072650,0.502758,-0.000000,17.32752,0.58194,-7.98055,-0.025813,-0.200000,0.000000,0.323222,forward_flight
30.7970,-98.14996,74.78778,174.23810,-18.61582,-0.57789,-12.43181,0.049542,0.655186,-3.050175,-0.064060,0.502753,0.000000,17.20661,0.59331,-8.37204,-0.023811,-0.200000,-0.000000,0.325425,forward_flight
30.8174,-98.14996,74.78778,174.23810,-18.61582,-0.57789,-12.43181,0.049542,0.655186,-3.050175,-0.064060,0.502753,0.000000,17.20661,0.59331,-8.37204,-0.021706,-0.200000,-0.000000,0.325425,forward_flight
30.8380,-97.41856,74.85444,174.28215,-18.45586,-0.59857,-12.14929,0.046917,0.638557,-3.051180,-0.059170,0.502694,0.000000,16.53247,0.59230,-8.70710,-0.019488,-0.200000,-0.000000,0.327612,forward_flight
30.8587,-97.41856,74.85444,174.28215,-18.45586,-0.59857,-12.14929,0.046917,0.638557,-3.051180,-0.059170,0.502694,0.000000,766.37897,17.59813,-75.43561,-0.017184,-0.200000,-0.000000,0.327612,forward_flight
30.8791,-96.69144,74.92216,174.31842,-18.29573,-0.62162,-11.87616,0.044597,0.621820,-3.052128,-0.048805,0.502645,-0.000000,16.67747,0.60730,-9.09769,-0.014828,-0.200000,0.000000,0.329824,forward_flight
30.8996,-95.96832,74.99094,174.34682,-18.13538,-0.64788,-11.61202,0.042646,0.604963,-3.053028,-0.037981,0.502576,-0.000000,16.16242,0.60593,-9.41455,-0.012413,-0.200000,0.000000,0.332057,forward_flight
30.9199,-95.81988,75.00524,174.35165,-17.89398,-0.67833,-11.58738,0.042287,0.601476,-3.053207,-0.032663,0.502528,0.000012,16.16242,0.60593,-9.41455,-0.009957,-0.200000,-0.000000,0.331086,forward_flight
30.9406,-95.25925,75.05981,174.36697,-17.97707,-0.67634,-11.36031,0.041032,0.588228,-3.053874,-0.031950,0.502504,-0.000000,15.87712,0.60801,-9.74088,-0.007426,-0.200000,0.000000,0.334268,forward_flight
30.9610,-94.55644,75.12943,174.37920,-17.81907,-0.70775,-11.11769,0.039766,0.571439,-3.054684,-0.019843,0.502403,-0.000000,15.63553,0.61026,-10.05971,-0.004884,-0.200000,0.000000,0.336485,forward_flight
30.9814,-94.55644,75.12943,174.37920,-17.81907,-0.70775,-11.11769,0.039766,0.571439,-3.054684,-0.019843,0.502403,-0.000000,15.63553,0.61026,-10.05971,-0.002335,-0.200000,0.000000,0.336485,forward_flight
31.0021,-93.86332,75.19946,174.38344,-17.66221,-0.74152,-10.88546,0.038810,0.554675,-3.055463,-0.013917,0.502342,-0.000000,15.35095,0.60953,-10.36741,0.000268,-0.200000,0.000000,0.338670,forward_flight
31.0229,-93.86332,75.19946,174.38344,-17.66221,-0.74152,-10.88546,0.038810,0.554675,-3.055463,-0.013917,0.502342,-0.000000,782.94110,22.43681,-170.79773,0.002871,-0.200000,0.000000,0.338670,forward_flight
31.0432,-93.18289,75.26952,174.37976,-17.50719,-0.77813,-10.66416,0.038214,0.538019,-3.056214,-0.001271,0.502239,-0.000000,14.97465,0.60536,-10.63861,0.005412,-0.200000,0.000000,0.340817,forward_flight
31.0635,-93.04137,75.28426,174.37799,-17.27837,-0.80901,-10.66462,0.038132,0.534529,-3.056369,0.008815,0.502165,0.000029,14.71592,0.60306,-10.92193,0.007927,-0.200000,-0.000000,0.338981,forward_flight
31.0838,-92.50925,75.34024,174.36823,-17.35269,-0.81857,-10.45147,0.038026,0.521330,-3.056950,0.010784,0.502135,0.000000,14.71592,0.60306,-10.92193,0.010403,-0.200000,-0.000000,0.342947,forward_flight
31.1041,-91.83765,75.41214,174.34865,-17.19749,-0.86247,-10.24337,0.038165,0.504497,-3.057686,0.017203,0.501494,-0.000001,14.52060,0.60083,-11.08099,0.012853,-0.200000,0.000000,0.345190,forward_flight
31.1248,-91.69976,75.42708,174.34361,-16.97373,-0.89466,-10.25314,0.038225,0.501017,-3.057839,0.027712,0.501953,0.000026,14.21434,0.59505,-11.41796,0.015287,-0.200000,-0.000000,0.343064,forward_flight
31.1451,-91.17953,75.48392,174.32146,-17.04437,-0.90926,-10.04543,0.038640,0.487799,-3.058415,0.029346,0.502026,-0.000000,14.21434,0.59505,-11.41796,0.017604,-0.200000,0.000000,0.347387,forward_flight
31.1657,-90.53019,75.55610,174.28654,-16.89235,-0.95981,-9.85738,0.039489,0.471113,-3.059150,0.040566,0.501935,-0.000000,13.89169,0.58776,-11.68651,0.019894,-0.200000,0.000000,0.349478,forward_flight
31.1860,-90.53019,75.55610,174.28654,-16.89235,-0.95981,-9.85738,0.039489,0.471113,-3.059150,0.040566,0.501935,-0.000000,559.81293,13.63161,-187.22314,0.022063,-0.200000,0.000000,0.349478,forward_flight
31.2067,-89.88593,75.62917,174.24362,-16.74047,-1.01374,-9.67734,0.040634,0.454362,-3.059900,0.046415,0.501763,0.000000,13.78095,0.58450,-11.99404,0.024190,-0.200000,-0.000000,0.351509,forward_flight
31.2270,-89.88593,75.62917,174.24362,-16.74047,-1.01374,-9.67734,0.040634,0.454362,-3.059900,0.046415,0.501763,0.000000,644.62134,14.29845,-228.80264,0.026169,-0.200000,-0.000000,0.351509,forward_flight
31.2476,-89.24984,75.70274,174.19290,-16.58942,-1.07098,-9.50537,0.042076,0.437622,-3.060667,0.057183,0.501659,-0.000000,13.50646,0.57696,-12.22837,0.028075,-0.200000,0.000000,0.353497,forward_flight
31.2684,-88.62090,75.77698,174.13429,-16.43901,-1.13197,-9.34070,0.043835,0.420869,-3.061458,0.066409,0.501538,-0.000000,13.22873,0.56867,-12.44545,0.029871,-0.200000,0.000000,0.355462,forward_flight
31.2887,-88.49125,75.79247,174.12112,-16.22578,-1.17039,-9.37782,0.044233,0.417390,-3.061626,0.070474,0.501452,0.000009,13.22873,0.56867,-12.44545,0.031506,-0.200000,-0.000000,0.352346,forward_flight
31.3094,-87.99824,75.85200,174.06769,-16.28902,-1.19618,-9.18284,0.045829,0.404079,-3.062280,0.070972,0.501421,-0.000000,13.03275,0.56104,-12.68311,0.033043,-0.200000,0.000000,0.357407,forward_flight
31.3301,-87.38980,75.92686,173.99411,-16.14135,-1.26247,-9.03351,0.047992,0.387472,-3.063125,0.078590,0.501315,-0.000000,755.51398,10.09923,-313.76981,0.034438,-0.200000,0.000000,0.359310,forward_flight
31.3509,-87.38980,75.92686,173.99411,-16.14135,-1.26247,-9.03351,0.047992,0.387472,-3.063125,0.078590,0.501315,-0.000000,12.67718,0.55118,-12.84265,0.035691,-0.200000,0.000000,0.359310,forward_flight
31.3713,-86.78215,76.00329,173.91191,-15.99270,-1.33263,-8.88915,0.050387,0.370680,-3.064015,0.082518,0.501206,-0.000000,12.55661,0.54392,-13.09511,0.036776,-0.200000,0.000000,0.361216,forward_flight
31.3921,-86.18617,76.07995,173.82254,-15.84573,-1.40515,-8.75218,0.052933,0.354005,-3.064936,0.088409,0.501105,0.000000,12.16718,0.53444,-13.21767,0.037723,-0.200000,-0.000000,0.363093,forward_flight
31.4124,-86.18617,76.07995,173.82254,-15.84573,-1.40515,-8.75218,0.052933,0.354005,-3.064936,0.088409,0.501105,0.000000,12.16718,0.53444,-13.21767,0.038495,-0.200000,-0.000000,0.363093,forward_flight
31.4332,-85.59624,76.15761,173.72520,-15.69900,-1.48072,-8.62111,0.055641,0.337289,-3.065901,0.092584,0.501009,-0.000000,11.85142,0.52631,-13.36273,0.039122,-0.200000,0.000000,0.364958,forward_flight
31.4535,-85.59624,76.15761,173.72520,-15.69900,-1.48072,-8.62111,0.055641,0.337289,-3.065901,0.092584,0.501009,-0.000000,428.90891,-0.73044,-214.52802,0.039574,-0.200000,0.000000,0.364958,forward_flight
31.4745,-85.02281,76.23491,173.62187,-15.55512,-1.55754,-8.49802,0.058402,0.320834,-3.066894,0.094255,0.500920,-0.000000,11.64277,0.51856,-13.54523,0.039872,-0.200000,0.000000,0.366777,forward_flight
31.4949,-84.90273,76.25134,173.59909,-15.35210,-1.60598,-8.55927,0.058992,0.317361,-3.067109,0.096112,0.500855,0.000004,11.61941,0.51008,-13.82485,0.039995,-0.200000,-0.000000,0.362834,forward_flight
31.5154,-84.44292,76.31501,173.50824,-15.40829,-1.63854,-8.37799,0.061300,0.303977,-3.067955,0.096345,0.500828,0.000000,11.61941,0.51008,-13.82485,0.039953,-0.200000,-0.000000,0.368617,forward_flight
31.5362,-83.87801,76.39507,173.38843,-15.26374,-1.72038,-8.26296,0.064196,0.287346,-3.069048,0.096611,0.500435,-0.000000,11.26162,0.50362,-13.84059,0.039742,-0.200000,0.000000,0.370531,forward_flight
31.5564,-83.76113,76.41188,173.36250,-15.06670,-1.77161,-8.32826,0.064801,0.283877,-3.069281,0.096345,0.500783,-0.000001,499.35220,-7.49267,-273.84665,0.039373,-0.200000,0.000000,0.366499,forward_flight
31.5772,-83.32121,76.47602,173.26125,-15.11985,-1.80401,-8.15467,0.067092,0.270726,-3.070184,0.096297,0.500786,-0.000000,11.09475,0.49602,-14.08262,0.038829,-0.200000,0.000000,0.372371,forward_flight
31.5976,-82.77027,76.55835,173.12611,-14.97597,-1.88958,-8.05287,0.069962,0.254054,-3.071369,0.094239,0.500637,-0.000000,10.75331,0.49204,-14.19374,0.038136,-0.200000,0.000000,0.374129,forward_flight
31.6178,-82.77027,76.55835,173.12611,-14.97597,-1.88958,-8.05287,0.069962,0.254054,-3.071369,0.094239,0.500637,-0.000000,10.75331,0.49204,-14.19374,0.037293,-0.200000,0.000000,0.374129,forward_flight
31.6381,-82.22730,76.64177,172.98349,-14.83256,-1.97652,-7.95733,0.072776,0.237396,-3.072597,0.092714,0.500550,-0.000000,10.61242,0.48487,-14.39628,0.036292,-0.200000,0.000000,0.375823,forward_flight
31.6586,-82.11527,76.65929,172.95285,-14.63655,-2.03340,-8.03551,0.073354,0.233929,-3.072858,0.088692,0.500496,-0.000010,10.53911,0.47560,-14.63078,0.035134,-0.200000,0.000000,0.371303,forward_flight
31.6791,-81.68609,76.72733,172.83162,-14.68792,-2.06546,-7.86666,0.075517,0.220556,-3.073881,0.088169,0.500471,-0.000000,10.53911,0.47560,-14.63078,0.033832,-0.200000,0.000000,0.377483,forward_flight
31.6996,-81.16301,76.81248,172.67522,-14.54638,-2.15327,-7.78334,0.078059,0.204045,-3.075182,0.082567,0.500391,-0.000000,10.10551,0.47787,-14.62821,0.032389,-0.200000,0.000000,0.379060,forward_flight
31.7202,-81.16301,76.81248,172.67522,-14.54638,-2.15327,-7.78334,0.078059,0.204045,-3.075182,0.082567,0.500391,-0.000000,858.46515,-31.13588,-542.01465,0.030808,-0.200000,0.000000,0.379060,forward_flight
31.7408,-80.64234,76.89981,172.50969,-14.40367,-2.24250,-7.70467,0.080486,0.187368,-3.076532,0.079163,0.500311,-0.000000,10.00641,0.47072,-14.82592,0.029090,-0.200000,0.000000,0.380606,forward_flight
31.7613,-80.64234,76.89981,172.50969,-14.40367,-2.24250,-7.70467,0.080486,0.187368,-3.076532,0.079163,0.500311,-0.000000,9.78060,0.46823,-14.93220,0.027261,-0.200000,0.000000,0.380606,forward_flight
31.7820,-80.13410,76.98769,172.33827,-14.26247,-2.33094,-7.63213,0.082696,0.170845,-3.077906,0.070972,0.500234,-0.000000,9.78060,0.46823,-14.93220,0.025302,-0.200000,0.000000,0.382083,forward_flight
31.8026,-80.02859,77.00628,172.30142,-14.07095,-2.39250,-7.72171,0.083137,0.167383,-3.078198,0.063439,0.500179,-0.000023,9.69978,0.46062,-15.13060,0.023248,-0.200000,0.000000,0.377181,forward_flight
31.8228,-79.62582,77.07835,172.15668,-14.11922,-2.42021,-7.56405,0.084687,0.154064,-3.079333,0.062089,0.500157,-0.000000,739.81683,-33.52612,-480.51050,0.021132,-0.200000,0.000000,0.383517,forward_flight
31.8433,-79.13309,77.16909,171.97052,-13.97809,-2.50694,-7.49744,0.086440,0.137549,-3.080765,0.057301,0.499415,0.000000,9.45293,0.46120,-14.88555,0.018909,-0.200000,-0.000000,0.385117,forward_flight
31.8635,-79.03094,77.18827,171.93066,-13.79026,-2.56867,-7.58717,0.086785,0.134093,-3.081068,0.047752,0.500084,-0.000023,660.63855,-31.37952,-448.70801,0.016630,-0.200000,0.000000,0.380294,forward_flight
31.8839,-78.64656,77.26159,171.77664,-13.83653,-2.59309,-7.43676,0.087934,0.120972,-3.082226,0.046459,0.500180,0.000000,9.09691,0.46802,-15.11923,0.014273,-0.200000,-0.000000,0.386614,forward_flight
31.9043,-78.16449,77.35625,171.57404,-13.69389,-2.67884,-7.37960,0.089224,0.104269,-3.083719,0.041494,0.499404,0.000001,9.16693,0.45508,-15.22591,0.011845,-0.200000,-0.000000,0.388127,forward_flight
31.9254,-78.16449,77.35625,171.57404,-13.69389,-2.67884,-7.37960,0.089224,0.104269,-3.083719,0.041494,0.499404,0.000001,8.69055,0.47016,-15.30159,0.009290,-0.200000,-0.000000,0.388127,forward_flight
