t,gate_idx,range_m,true_bx,true_by,true_bz,cv_bx,cv_by,cv_bz,err_x,err_y,err_z,err_total,true_vx,true_vy,true_vz,cv_vx,cv_vy,cv_vz,verr_x,verr_y,verr_z,verr_total,pnp_ok,reliable,gate_qw,gate_qx,gate_qy,gate_qz,odo_qw,odo_qx,odo_qy,odo_qz,cv_rx,cv_ry,cv_rz
41.334,5,19.672,19.420,2.528,-1.867,20.233,2.369,-3.631,0.814,-0.159,-1.764,1.949,4.268,2.032,-0.367,-0.000,-0.000,-0.000,-4.268,-2.032,0.367,4.741,True,True,0.70711,0.00000,-0.00000,0.70711,0.00240,0.08110,-0.02666,0.99635,-2.70948,0.09478,0.21717
41.354,5,19.550,19.308,2.465,-1.825,20.193,2.312,-3.515,0.885,-0.153,-1.690,1.913,4.284,2.037,-0.371,-0.000,-0.000,-0.000,-4.284,-2.037,0.371,4.758,True,True,0.70711,0.00000,-0.00000,0.70711,0.00226,0.08001,-0.02463,0.99649,-2.92052,0.12420,0.11386
41.375,5,19.438,19.205,2.400,-1.795,19.511,2.167,-3.338,0.306,-0.232,-1.543,1.590,4.300,2.039,-0.384,-0.000,-0.000,-0.000,-4.300,-2.039,0.384,4.774,True,True,0.70711,0.00000,-0.00000,0.70711,0.00195,0.07898,-0.02064,0.99666,2.40699,-0.01009,-0.33609
41.395,5,19.438,19.205,2.400,-1.795,19.203,2.121,-3.251,-0.002,-0.279,-1.456,1.483,4.300,2.039,-0.384,11.610,1.070,-3.490,7.310,-0.969,-3.106,8.002,True,True,0.70711,0.00000,-0.00000,0.70711,0.00195,0.07898,-0.02064,0.99666,2.38384,0.05282,-0.42372
41.457,5,19.189,18.977,2.262,-1.726,18.419,1.981,-3.018,-0.558,-0.281,-1.292,1.435,4.342,2.040,-0.412,-0.000,-0.000,-0.000,-4.342,-2.040,0.412,4.815,True,True,0.70711,0.00000,-0.00000,0.70711,0.00141,0.07690,-0.01377,0.99694,2.42170,0.03337,-0.25585
41.478,5,19.004,18.806,2.160,-1.681,18.258,1.921,-2.976,-0.548,-0.239,-1.295,1.426,4.359,2.034,-0.429,-0.000,-0.000,-0.000,-4.359,-2.034,0.429,4.829,True,True,0.70711,0.00000,-0.00000,0.70711,0.00097,0.07555,-0.00839,0.99711,2.34347,0.01795,-0.33591
41.519,5,18.750,18.570,2.034,-1.607,18.154,1.872,-2.907,-0.416,-0.161,-1.299,1.374,4.378,2.028,-0.435,-0.000,-0.000,-0.000,-4.378,-2.028,0.435,4.844,True,True,0.70711,0.00000,-0.00000,0.70711,0.00068,0.07383,-0.00496,0.99726,2.42708,0.09117,-0.21610
41.561,5,18.718,18.540,2.017,-1.600,17.881,1.799,-2.825,-0.659,-0.218,-1.225,1.408,4.398,2.021,-0.446,-0.000,-0.000,-0.000,-4.398,-2.021,0.446,4.861,True,True,0.70711,0.00000,-0.00000,0.70711,0.00060,0.07363,-0.00406,0.99728,2.32787,0.07809,-0.27166
41.581,5,18.718,18.540,2.017,-1.600,17.799,1.771,-2.793,-0.741,-0.245,-1.192,1.425,4.398,2.021,-0.446,-0.000,-0.000,-0.000,-4.398,-2.021,0.446,4.861,True,True,0.70711,0.00000,-0.00000,0.70711,0.00060,0.07363,-0.00406,0.99728,2.32742,0.07210,-0.26263
41.602,5,18.396,18.239,1.864,-1.512,17.478,1.714,-2.728,-0.761,-0.150,-1.216,1.442,4.421,2.009,-0.452,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00033,0.07175,-0.00100,0.99742,2.26063,0.06965,-0.23623
41.664,5,18.254,18.105,1.799,-1.475,17.108,1.618,-2.646,-0.997,-0.181,-1.171,1.549,4.440,1.999,-0.458,-0.000,-0.000,-0.000,-4.440,-1.999,0.458,4.891,True,True,0.70711,0.00000,-0.00000,0.70711,0.00025,0.07104,-0.00026,0.99747,2.29474,0.07864,-0.17773
41.685,5,18.082,17.943,1.713,-1.440,17.176,1.580,-2.623,-0.768,-0.134,-1.182,1.416,4.450,1.989,-0.470,-0.000,-0.000,-0.000,-4.450,-1.989,0.470,4.897,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00004,0.07019,0.00348,0.99753,2.36478,0.11102,-0.17540
41.706,5,17.871,17.743,1.615,-1.395,17.328,1.592,-2.613,-0.415,-0.023,-1.218,1.287,4.461,1.977,-0.478,-0.000,-0.000,-0.000,-4.461,-1.977,0.478,4.903,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00025,0.06928,0.00608,0.99758,2.31062,0.13077,-0.16415
41.768,5,17.769,17.647,1.566,-1.374,16.979,1.494,-2.548,-0.668,-0.072,-1.173,1.352,4.481,1.956,-0.490,-0.000,-0.000,-0.000,-4.481,-1.956,0.490,4.913,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00039,0.06884,0.00785,0.99760,2.29091,0.10422,-0.18079
41.789,5,17.581,17.468,1.476,-1.335,16.917,1.453,-2.493,-0.550,-0.023,-1.157,1.282,4.491,1.940,-0.501,-0.000,-0.000,-0.000,-4.491,-1.940,0.501,4.917,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00067,0.06798,0.01152,0.99762,2.40380,0.04280,-0.30311
41.810,5,17.451,17.344,1.420,-1.305,16.903,1.422,-2.423,-0.442,0.002,-1.118,1.202,4.498,1.929,-0.502,-0.000,-0.000,-0.000,-4.498,-1.929,0.502,4.920,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00074,0.06743,0.01231,0.99765,-2.82051,-0.03437,-0.04468
41.831,5,17.250,17.153,1.324,-1.267,16.092,1.365,-2.288,-1.061,0.041,-1.021,1.473,4.507,1.911,-0.517,-0.000,-0.000,-0.000,-4.507,-1.911,0.517,4.923,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00108,0.06659,0.01700,0.99763,2.23855,0.10727,-0.40109
41.893,5,17.154,17.061,1.278,-1.250,16.217,1.309,-2.299,-0.844,0.031,-1.048,1.346,4.522,1.877,-0.531,-0.000,-0.000,-0.000,-4.522,-1.877,0.531,4.925,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00127,0.06623,0.01960,0.99761,2.36610,0.07379,-0.26506
41.914,5,16.967,16.881,1.197,-1.212,16.576,1.346,-2.293,-0.305,0.149,-1.081,1.133,4.529,1.858,-0.537,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00143,0.06556,0.02174,0.99761,-2.89735,-0.12186,-0.23420
41.934,5,16.967,16.881,1.197,-1.212,16.494,1.293,-2.266,-0.387,0.095,-1.054,1.127,4.529,1.858,-0.537,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,-0.00143,0.06556,0.02174,0.99761,2.36375,0.07653,-0.26269
41.997,5,16.704,16.628,1.086,-1.160,15.991,1.152,-2.213,-0.637,0.067,-1.053,1.232,4.547,1.805,-0.549,-0.000,-0.000,-0.000,-4.547,-1.805,0.549,4.923,True,True,0.70711,0.00000,-0.00000,0.70711,0.00167,-0.06471,-0.02504,-0.99759,2.35462,0.07489,-0.24871
42.017,5,16.507,16.438,0.996,-1.130,16.021,1.139,-2.189,-0.417,0.143,-1.059,1.148,4.554,1.777,-0.567,-0.000,-0.000,-0.000,-4.554,-1.777,0.567,4.921,True,True,0.70711,0.00000,-0.00000,0.70711,0.00205,-0.06412,-0.03074,-0.99747,2.34400,0.09468,-0.29818
42.038,5,16.377,16.313,0.946,-1.104,15.964,1.099,-2.182,-0.349,0.153,-1.078,1.143,4.559,1.758,-0.568,4.750,2.780,-0.150,0.191,1.022,0.418,1.121,True,True,0.70711,0.00000,-0.00000,0.70711,0.00210,-0.06377,-0.03140,-0.99747,2.35717,0.10225,-0.20975
42.079,5,16.142,16.084,0.853,-1.059,15.875,1.098,-2.097,-0.209,0.245,-1.038,1.087,4.566,1.727,-0.574,-0.000,-0.000,-0.000,-4.566,-1.727,0.574,4.916,True,True,0.70711,0.00000,-0.00000,0.70711,0.00226,-0.06313,-0.03386,-0.99743,-2.77463,-0.14502,-0.10370
42.121,5,16.109,16.053,0.840,-1.053,15.095,0.887,-1.915,-0.958,0.047,-0.862,1.290,4.574,1.690,-0.578,-0.000,-0.000,-0.000,-4.574,-1.690,0.578,4.911,True,True,0.70711,0.00000,-0.00000,0.70711,0.00229,-0.06305,-0.03430,-0.99742,2.09385,0.02450,-0.24707
42.141,5,15.903,15.852,0.764,-1.014,15.756,0.978,-2.013,-0.097,0.214,-0.999,1.026,4.579,1.670,-0.578,-0.000,-0.000,-0.000,-4.579,-1.670,0.578,4.908,True,True,0.70711,0.00000,-0.00000,0.70711,0.00235,-0.06256,-0.03518,-0.99742,-2.87282,-0.13857,-0.11952
42.182,5,15.798,15.750,0.727,-0.994,15.414,0.889,-2.046,-0.336,0.162,-1.052,1.116,4.580,1.664,-0.575,-0.000,-0.000,-0.000,-4.580,-1.664,0.575,4.907,True,True,0.70711,0.00000,-0.00000,0.70711,0.00233,-0.06234,-0.03487,-0.99744,2.31237,0.08823,-0.31858
42.203,5,15.597,15.554,0.654,-0.957,15.749,0.900,-2.090,0.195,0.246,-1.133,1.175,4.590,1.613,-0.579,-0.000,-0.000,-0.000,-4.590,-1.613,0.579,4.899,True,True,0.70711,0.00000,-0.00000,0.70711,0.00243,-0.06191,-0.03639,-0.99742,2.44195,0.13772,-0.27893
42.244,5,15.493,15.452,0.616,-0.940,15.867,0.883,-2.112,0.415,0.267,-1.171,1.271,4.591,1.605,-0.582,-3.230,1.460,0.890,-7.821,-0.145,1.472,7.960,True,True,0.70711,0.00000,-0.00000,0.70711,0.00251,-0.06172,-0.03771,-0.99738,2.47181,0.09412,-0.14813
42.264,5,15.289,15.252,0.544,-0.906,15.402,0.797,-2.062,0.150,0.253,-1.156,1.193,4.600,1.549,-0.587,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00262,-0.06136,-0.03963,-0.99733,2.31544,0.10410,-0.22470
42.306,5,15.151,15.117,0.497,-0.883,14.712,0.736,-1.976,-0.405,0.239,-1.093,1.190,4.606,1.509,-0.590,13.130,-0.880,-1.970,8.524,-2.389,-1.380,8.959,True,True,0.70711,0.00000,-0.00000,0.70711,0.00268,-0.06113,-0.04068,-0.99730,2.26809,0.17327,-0.31044
42.347,5,14.873,14.844,0.405,-0.835,14.449,0.656,-1.941,-0.394,0.251,-1.106,1.201,4.610,1.476,-0.591,-0.000,-0.000,-0.000,-4.610,-1.476,0.591,4.877,True,True,0.70711,0.00000,-0.00000,0.70711,0.00278,-0.06064,-0.04252,-0.99725,2.34398,0.12668,-0.21599
42.388,5,14.840,14.812,0.395,-0.829,14.413,0.586,-1.943,-0.399,0.190,-1.114,1.199,4.615,1.435,-0.590,-0.000,-0.000,-0.000,-4.615,-1.435,0.590,4.869,True,True,0.70711,0.00000,-0.00000,0.70711,0.00277,-0.06059,-0.04239,-0.99726,2.39655,0.12092,-0.22637
42.409,5,14.640,14.614,0.333,-0.795,15.168,0.637,-2.015,0.554,0.303,-1.220,1.374,4.618,1.414,-0.589,-0.000,-0.000,-0.000,-4.618,-1.414,0.589,4.865,True,True,0.70711,0.00000,-0.00000,0.70711,0.00279,-0.06027,-0.04287,-0.99726,2.58703,0.12751,-0.03301
42.429,5,14.441,14.418,0.274,-0.762,14.671,0.549,-1.958,0.252,0.275,-1.196,1.253,4.621,1.386,-0.588,-0.000,-0.000,-0.000,-4.621,-1.386,0.588,4.860,True,True,0.70711,0.00000,-0.00000,0.70711,0.00281,-0.05998,-0.04339,-0.99725,2.36422,0.12231,-0.27653
42.492,5,14.352,14.330,0.245,-0.748,13.787,0.358,-1.752,-0.543,0.113,-1.005,1.148,4.627,1.333,-0.590,-0.000,-0.000,-0.000,-4.627,-1.333,0.590,4.851,True,True,0.70711,0.00000,-0.00000,0.70711,0.00290,-0.05985,-0.04489,-0.99719,2.12430,0.02538,-0.17138
42.513,5,14.352,14.330,0.245,-0.748,13.980,0.381,-1.852,-0.350,0.135,-1.104,1.166,4.627,1.333,-0.590,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00290,-0.05985,-0.04489,-0.99719,2.29675,0.07764,-0.28386
42.534,5,14.160,14.141,0.189,-0.717,13.755,0.326,-1.795,-0.386,0.137,-1.078,1.153,4.629,1.302,-0.591,,,,,,,,True,True,0.70711,0.00000,-0.00000,0.70711,0.00297,-0.05959,-0.04620,-0.99715,2.12715,0.01663,-0.20122
42.575,5,13.804,13.788,0.092,-0.661,13.486,0.285,-1.780,-0.302,0.193,-1.118,1.174,4.635,1.247,-0.587,-0.000,-0.000,-0.000,-4.635,-1.247,0.587,4.835,True,True,0.70711,0.00000,-0.00000,0.70711,0.00296,-0.05920,-0.04648,-0.99716,2.36118,0.13850,-0.19676
42.618,5,13.618,13.603,0.041,-0.633,13.413,0.262,-1.797,-0.190,0.221,-1.164,1.200,4.638,1.203,-0.590,-0.000,-0.000,-0.000,-4.638,-1.203,0.590,4.828,True,True,0.70711,0.00000,-0.00000,0.70711,0.00309,-0.05900,-0.04885,-0.99706,2.37864,0.16038,-0.17300
42.659,5,13.586,13.571,0.032,-0.628,12.783,0.141,-1.571,-0.788,0.109,-0.943,1.234,4.641,1.166,-0.590,-0.000,-0.000,-0.000,-4.641,-1.166,0.590,4.821,True,True,0.70711,0.00000,-0.00000,0.70711,0.00310,-0.05896,-0.04916,-0.99704,-2.57091,-0.04264,-0.10166
42.680,5,13.310,13.297,-0.036,-0.586,13.156,0.210,-1.716,-0.141,0.246,-1.130,1.165,4.643,1.132,-0.588,-0.000,-0.000,-0.000,-4.643,-1.132,0.588,4.815,True,True,0.70711,0.00000,-0.00000,0.70711,0.00313,-0.05870,-0.04996,-0.99702,2.38204,0.15076,-0.26277
42.721,5,13.278,13.265,-0.044,-0.581,13.085,0.181,-1.738,-0.181,0.225,-1.157,1.193,4.645,1.093,-0.586,-0.000,-0.000,-0.000,-4.645,-1.093,0.586,4.808,True,True,0.70711,0.00000,-0.00000,0.70711,0.00313,-0.05868,-0.04989,-0.99702,2.37234,0.16374,-0.24616
42.741,5,13.105,13.093,-0.084,-0.555,12.818,0.123,-1.739,-0.275,0.207,-1.184,1.233,4.647,1.070,-0.584,-0.000,-0.000,-0.000,-4.647,-1.070,0.584,4.804,True,True,0.70711,0.00000,-0.00000,0.70711,0.00311,-0.05852,-0.04978,-0.99704,2.36085,0.14280,-0.15108
42.783,5,12.969,12.957,-0.114,-0.535,12.245,-0.014,-1.568,-0.713,0.100,-1.033,1.259,4.650,1.026,-0.579,-0.000,-0.000,-0.000,-4.650,-1.026,0.579,4.797,True,True,0.70711,0.00000,-0.00000,0.70711,0.00306,-0.05840,-0.04908,-0.99708,2.12370,0.02317,-0.14952
42.803,5,12.697,12.686,-0.174,-0.496,12.855,0.063,-1.700,0.168,0.237,-1.204,1.239,4.651,0.995,-0.577,-0.000,-0.000,-0.000,-4.651,-0.995,0.577,4.792,True,True,0.70711,0.00000,-0.00000,0.70711,0.00307,-0.05818,-0.04965,-0.99707,2.52174,0.14381,-0.03624
42.845,5,12.665,12.654,-0.180,-0.491,12.976,0.059,-1.739,0.322,0.239,-1.248,1.311,4.653,0.960,-0.574,-0.000,-0.000,-0.000,-4.653,-0.960,0.574,4.786,True,True,0.70711,0.00000,-0.00000,0.70711,0.00306,-0.05816,-0.04942,-0.99708,2.51817,0.16126,0.02754
42.865,5,12.665,12.654,-0.180,-0.491,12.650,0.009,-1.727,-0.004,0.189,-1.235,1.250,4.653,0.960,-0.574,-0.000,-0.000,-0.000,-4.653,-0.960,0.574,4.786,True,True,0.70711,0.00000,-0.00000,0.70711,0.00306,-0.05816,-0.04942,-0.99708,2.40901,0.17137,-0.06783
42.906,5,12.402,12.391,-0.233,-0.455,12.699,-0.013,-1.729,0.308,0.220,-1.274,1.329,4.655,0.931,-0.570,-0.000,-0.000,-0.000,-4.655,-0.931,0.570,4.781,True,True,0.70711,0.00000,-0.00000,0.70711,0.00301,-0.05797,-0.04892,-0.99711,2.55518,0.13742,-0.00364
42.927,5,12.211,12.201,-0.270,-0.428,12.542,-0.032,-1.714,0.341,0.238,-1.286,1.352,4.658,0.873,-0.568,12.610,1.060,-1.120,7.952,0.187,-0.552,7.974,True,True,0.70711,0.00000,-0.00000,0.70711,0.00303,-0.05785,-0.04952,-0.99709,2.42959,0.16456,-0.19491
42.989,5,11.994,11.983,-0.311,-0.398,12.014,-0.108,-1.677,0.031,0.203,-1.278,1.295,4.660,0.810,-0.564,-0.000,-0.000,-0.000,-4.660,-0.810,0.564,4.763,True,True,0.70711,0.00000,-0.00000,0.70711,0.00306,-0.05773,-0.05021,-0.99706,2.38468,0.17024,-0.13040
43.009,5,11.820,11.809,-0.340,-0.375,12.316,-0.112,-1.705,0.507,0.229,-1.330,1.442,4.661,0.803,-0.562,-0.000,-0.000,-0.000,-4.661,-0.803,0.562,4.762,True,True,0.70711,0.00000,-0.00000,0.70711,0.00301,-0.05763,-0.04948,-0.99711,2.58109,0.14258,-0.02446
43.051,5,11.723,11.712,-0.356,-0.363,12.214,-0.133,-1.700,0.502,0.223,-1.338,1.446,4.662,0.762,-0.559,-0.000,-0.000,-0.000,-4.662,-0.762,0.559,4.757,True,True,0.70711,0.00000,-0.00000,0.70711,0.00298,-0.05758,-0.04908,-0.99713,2.52238,0.14705,0.04430
43.072,5,11.496,11.484,-0.393,-0.332,12.215,-0.160,-1.695,0.731,0.233,-1.363,1.564,4.663,0.733,-0.556,-0.000,-0.000,-0.000,-4.663,-0.733,0.556,4.753,True,True,0.70711,0.00000,-0.00000,0.70711,0.00299,-0.05747,-0.04955,-0.99711,2.60705,0.14108,0.02925
43.174,5,11.317,11.305,-0.420,-0.309,11.481,-0.238,-1.611,0.175,0.182,-1.302,1.326,4.666,0.639,-0.550,-0.000,-0.000,-0.000,-4.666,-0.639,0.550,4.742,True,True,0.70711,0.00000,-0.00000,0.70711,0.00297,-0.05738,-0.04944,-0.99712,2.40267,0.15064,-0.12279
43.195,5,11.024,11.011,-0.461,-0.272,11.269,-0.276,-1.594,0.257,0.184,-1.321,1.359,4.667,0.608,-0.546,-0.000,-0.000,-0.000,-4.667,-0.608,0.546,4.738,True,True,0.70711,0.00000,-0.00000,0.70711,0.00295,-0.05727,-0.04927,-0.99714,2.44332,0.15675,-0.07519
43.237,5,10.875,10.861,-0.480,-0.254,10.873,-0.325,-1.550,0.011,0.155,-1.296,1.305,4.668,0.579,-0.543,-0.000,-0.000,-0.000,-4.668,-0.579,0.543,4.735,True,True,0.70711,0.00000,-0.00000,0.70711,0.00291,-0.05721,-0.04881,-0.99716,2.41214,0.15598,-0.12033
43.257,5,10.737,10.723,-0.497,-0.237,11.020,-0.321,-1.563,0.297,0.176,-1.327,1.371,4.669,0.551,-0.541,-0.000,-0.000,-0.000,-4.669,-0.551,0.541,4.732,True,True,0.70711,0.00000,-0.00000,0.70711,0.00290,-0.05716,-0.04877,-0.99717,2.54515,0.13601,0.03735
43.279,5,10.604,10.589,-0.513,-0.220,10.890,-0.345,-1.557,0.300,0.168,-1.337,1.381,4.670,0.523,-0.539,12.250,1.790,-0.690,7.580,1.267,-0.151,7.687,True,True,0.70711,0.00000,-0.00000,0.70711,0.00288,-0.05711,-0.04849,-0.99719,2.47531,0.15563,-0.12064
43.320,5,10.471,10.455,-0.527,-0.205,10.519,-0.398,-1.525,0.064,0.130,-1.320,1.328,4.670,0.498,-0.536,-0.000,-0.000,-0.000,-4.670,-0.498,0.536,4.727,True,True,0.70711,0.00000,-0.00000,0.70711,0.00283,-0.05707,-0.04769,-0.99723,2.41415,0.14525,-0.12819
43.341,5,10.346,10.331,-0.540,-0.190,10.558,-0.384,-1.533,0.228,0.156,-1.343,1.371,4.671,0.473,-0.533,-0.000,-0.000,-0.000,-4.671,-0.473,0.533,4.725,True,True,0.70711,0.00000,-0.00000,0.70711,0.00279,-0.05703,-0.04702,-0.99726,2.50134,0.16051,-0.09968
43.403,5,10.184,10.167,-0.556,-0.172,10.198,-0.420,-1.491,0.030,0.136,-1.319,1.327,4.672,0.425,-0.529,-0.000,-0.000,-0.000,-4.672,-0.425,0.529,4.721,True,True,0.70711,0.00000,-0.00000,0.70711,0.00274,-0.05698,-0.04631,-0.99730,2.45834,0.13206,-0.11763
43.423,5,9.966,9.948,-0.576,-0.145,10.157,-0.425,-1.490,0.209,0.151,-1.345,1.370,4.673,0.399,-0.527,-0.000,-0.000,-0.000,-4.673,-0.399,0.527,4.719,True,True,0.70711,0.00000,-0.00000,0.70711,0.00274,-0.05692,-0.04643,-0.99729,2.46674,0.15240,-0.10632
43.444,5,9.845,9.827,-0.587,-0.132,10.084,-0.442,-1.430,0.257,0.144,-1.298,1.331,4.673,0.381,-0.525,-0.000,-0.000,-0.000,-4.673,-0.381,0.525,4.718,True,True,0.70711,0.00000,-0.00000,0.70711,0.00268,-0.05689,-0.04551,-0.99734,-2.93357,-0.14697,0.01218
43.464,5,9.737,9.718,-0.595,-0.121,9.797,-0.492,-1.433,0.079,0.103,-1.313,1.319,4.673,0.361,-0.523,-0.000,-0.000,-0.000,-4.673,-0.361,0.523,4.716,True,True,0.70711,0.00000,-0.00000,0.70711,0.00261,-0.05686,-0.04442,-0.99739,2.46194,0.12157,-0.07523
43.547,5,9.493,9.472,-0.613,-0.093,9.623,-0.518,-1.376,0.150,0.095,-1.283,1.296,4.675,0.296,-0.518,-0.000,-0.000,-0.000,-4.675,-0.296,0.518,4.713,True,True,0.70711,0.00000,-0.00000,0.70711,0.00256,-0.05681,-0.04366,-0.99743,-2.93579,-0.18089,-0.04892
43.567,5,9.159,9.137,-0.634,-0.057,9.367,-0.536,-1.383,0.229,0.098,-1.327,1.350,4.675,0.270,-0.515,-0.000,-0.000,-0.000,-4.675,-0.270,0.515,4.711,True,True,0.70711,0.00000,-0.00000,0.70711,0.00247,-0.05674,-0.04222,-0.99749,2.45262,0.11938,-0.12070
43.650,5,8.828,8.804,-0.650,-0.021,9.362,-0.544,-1.394,0.558,0.106,-1.373,1.486,4.676,0.202,-0.510,-0.000,-0.000,-0.000,-4.676,-0.202,0.510,4.708,True,True,0.70711,0.00000,-0.00000,0.70711,0.00239,-0.05668,-0.04099,-0.99755,2.65539,0.11946,0.04606
43.671,5,8.828,8.804,-0.650,-0.021,9.182,-0.544,-1.321,0.377,0.107,-1.300,1.358,4.676,0.202,-0.510,-0.000,-0.000,-0.000,-4.676,-0.202,0.510,4.708,True,True,0.70711,0.00000,-0.00000,0.70711,0.00239,-0.05668,-0.04099,-0.99755,3.31894,0.15235,0.01568
43.692,5,8.727,8.703,-0.655,-0.009,8.909,-0.582,-1.335,0.206,0.072,-1.325,1.343,4.677,0.180,-0.508,-0.000,-0.000,-0.000,-4.677,-0.180,0.508,4.708,True,True,0.70711,0.00000,-0.00000,0.70711,0.00238,-0.05667,-0.04091,-0.99755,2.52776,0.11424,-0.08887
43.712,5,8.605,8.580,-0.660,0.003,8.952,-0.591,-1.352,0.372,0.069,-1.355,1.406,4.677,0.164,-0.507,-0.000,-0.000,-0.000,-4.677,-0.164,0.507,4.707,True,True,0.70711,0.00000,-0.00000,0.70711,0.00231,-0.05665,-0.03979,-0.99760,2.69500,0.09792,0.00112
43.733,5,8.491,8.465,-0.664,0.014,8.892,-0.593,-1.349,0.428,0.070,-1.363,1.431,4.677,0.142,-0.505,5.210,0.020,-0.470,0.533,-0.122,0.035,0.547,True,True,0.70711,0.00000,-0.00000,0.70711,0.00223,-0.05663,-0.03846,-0.99765,2.66357,0.10413,0.02850
43.795,5,8.317,8.290,-0.669,0.032,8.496,-0.592,-1.242,0.206,0.077,-1.274,1.293,4.678,0.104,-0.503,-0.000,-0.000,-0.000,-4.678,-0.104,0.503,4.706,True,True,0.70711,0.00000,-0.00000,0.70711,0.00218,-0.05661,-0.03764,-0.99768,-2.95918,-0.14554,-0.08473
43.816,5,8.108,8.080,-0.674,0.055,8.405,-0.595,-1.221,0.325,0.079,-1.276,1.319,4.678,0.089,-0.502,0.750,0.230,0.210,-3.928,0.141,0.712,3.995,True,True,0.70711,0.00000,-0.00000,0.70711,0.00216,-0.05658,-0.03728,-0.99770,3.33702,0.15608,-0.01926
43.837,5,8.010,7.981,-0.676,0.065,8.178,-0.628,-1.247,0.197,0.047,-1.312,1.327,4.678,0.074,-0.501,-0.000,-0.000,-0.000,-4.678,-0.074,0.501,4.706,True,True,0.70711,0.00000,-0.00000,0.70711,0.00212,-0.05656,-0.03661,-0.99773,2.59623,0.10449,-0.05012
43.922,5,7.790,7.760,-0.679,0.087,8.010,-0.640,-1.257,0.250,0.039,-1.343,1.367,4.679,0.025,-0.498,-0.000,-0.000,-0.000,-4.679,-0.025,0.498,4.705,True,True,0.70711,0.00000,-0.00000,0.70711,0.00202,-0.05654,-0.03503,-0.99778,2.59077,0.10950,-0.01387
43.943,5,7.448,7.416,-0.681,0.123,7.850,-0.629,-1.174,0.434,0.051,-1.297,1.369,4.679,0.003,-0.497,-0.000,-0.000,-0.000,-4.679,-0.003,0.497,4.706,True,True,0.70711,0.00000,-0.00000,0.70711,0.00198,-0.05650,-0.03436,-0.99781,-2.95328,-0.14650,-0.05192
44.005,5,7.416,7.384,-0.681,0.126,7.675,-0.638,-1.192,0.291,0.043,-1.318,1.350,4.679,-0.010,-0.496,5.230,0.400,1.340,0.551,0.410,1.836,1.960,True,True,0.70711,0.00000,-0.00000,0.70711,0.00197,-0.05650,-0.03424,-0.99781,2.52845,0.12686,-0.06183
44.027,5,7.325,7.292,-0.681,0.135,7.473,-0.641,-1.157,0.181,0.040,-1.292,1.305,4.680,-0.039,-0.495,2.480,-0.330,-3.840,-2.200,-0.291,-3.345,4.014,True,True,0.70711,0.00000,-0.00000,0.70711,0.00193,-0.05649,-0.03353,-0.99784,3.33168,0.15454,-0.03028
44.090,5,6.757,6.720,-0.675,0.192,7.235,-0.641,-1.093,0.515,0.034,-1.285,1.385,4.680,-0.087,-0.493,5.450,0.060,-0.770,0.770,0.147,-0.277,0.831,True,True,0.70711,0.00000,-0.00000,0.70711,0.00173,-0.05644,-0.03022,-0.99795,3.32556,0.16382,0.04497
44.112,5,6.661,6.624,-0.674,0.201,6.969,-0.670,-1.123,0.345,0.003,-1.324,1.368,4.680,-0.099,-0.493,-0.000,-0.000,-0.000,-4.680,0.099,0.493,4.707,True,True,0.70711,0.00000,-0.00000,0.70711,0.00169,-0.05644,-0.02953,-0.99797,2.56349,0.10022,-0.03193
44.174,5,6.404,6.365,-0.668,0.227,6.710,-0.677,-1.116,0.345,-0.009,-1.343,1.387,4.681,-0.133,-0.492,-0.000,-0.000,-0.000,-4.681,0.133,0.492,4.708,True,True,0.70711,0.00000,-0.00000,0.70711,0.00163,-0.05642,-0.02846,-0.99800,2.55373,0.09132,-0.07910
44.194,5,6.404,6.365,-0.668,0.227,6.672,-0.656,-1.050,0.307,0.012,-1.278,1.314,4.681,-0.140,-0.492,-0.000,-0.000,-0.000,-4.681,0.140,0.492,4.709,True,True,0.70711,0.00000,-0.00000,0.70711,0.00163,-0.05642,-0.02846,-0.99800,3.30031,0.14453,0.03357
44.215,5,6.183,6.143,-0.661,0.249,6.428,-0.676,-1.070,0.285,-0.014,-1.319,1.350,4.681,-0.154,-0.492,-0.000,-0.000,-0.000,-4.681,0.154,0.492,4.709,True,True,0.70711,0.00000,-0.00000,0.70711,0.00155,-0.05640,-0.02715,-0.99804,2.57169,0.08786,-0.06922
44.279,5,6.151,6.110,-0.660,0.252,6.131,-0.678,-1.056,0.021,-0.018,-1.308,1.308,4.681,-0.179,-0.491,-0.150,-0.400,-0.080,-4.831,-0.221,0.411,4.854,True,True,0.70711,0.00000,-0.00000,0.70711,0.00153,-0.05640,-0.02671,-0.99805,2.57927,0.08426,-0.07905
